date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,orderedunits,orderedrevenueamount
24-08-2024,B09KSYL73R,2024-08-24,2024-08-24,"19,229",205,279,8,"1,099",11,"1,303","NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,11,"1,309"
30-08-2024,B09KSYL73R,2024-08-30,2024-08-30,"23,419",202,266,8,"1,164",19,"2,178","NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,11,"1,309"
15-08-2024,B0BRCXJRX6,2024-08-15,2024-08-15,"14,845",81,212,8,"1,600",16,"3,200","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,19,"3,800"
01-09-2024,B0BRCYK4JK,2024-09-01,2024-09-01,"1,92,044",275,464,8,"1,640",3,663,"NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,11,"2,432"
23-08-2024,B0B31VFJ6Q,2024-08-23,2024-08-23,"17,613",241,380,8,"1,412",7,"1,356","NapQueen 6"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,6 Inch,11,"1,811"
27-08-2024,B09KDZQJ6P,2024-08-27,2024-08-27,"8,690",102,67,8,"1,217",8,"1,024","NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,5,640
16-08-2024,B09KSXP3HN,2024-08-16,2024-08-16,"47,066",288,557,8,"1,426",17,"3,022","NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,7,"1,253"
09-09-2024,B0BDRTZTGX,2024-09-09,2024-09-09,"7,755",46,25,7,671,14,"1,152","NapQueen 5"" Rainbow Pink Mattress for Kids, Twin",Kids Mattress,Mattress,Twin,5 Inch,9,756
01-09-2024,B0BRCXJRX6,2024-09-01,2024-09-01,"32,712",76,199,7,"1,462",1,200,"NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,3,600
23-08-2024,B09MR2FY5D,2024-08-23,2024-08-23,"31,375",164,220,7,"1,410",13,"2,966","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,19,"4,142"
15-08-2024,B09KTMLQ1N,2024-08-15,2024-08-15,"34,168",180,402,7,"1,096",23,"3,630","NapQueen Elsa 8"" Innerspring Mattress, Full",Innerspring,Mattress,Full,8 Inch,25,"3,969"
16-08-2024,B09MR4B13C,2024-08-16,2024-08-16,"18,607",70,36,7,989,8,"1,023","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,10,"1,281"
17-08-2024,B09KSXP3HN,2024-08-17,2024-08-17,"43,187",280,546,7,"1,193",5,891,"NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,12,"2,148"
31-08-2024,B0BRCYK4JK,2024-08-31,2024-08-31,"1,79,030",261,463,7,"1,294",2,442,"NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,4,884
16-08-2024,B0B31VFJ6Q,2024-08-16,2024-08-16,"33,965",235,408,7,"1,343",1,199,"NapQueen 6"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,6 Inch,2,398
19-08-2024,B09KTMLQ1N,2024-08-19,2024-08-19,"43,170",196,395,7,"1,112",60,"9,629","NapQueen Elsa 8"" Innerspring Mattress, Full",Innerspring,Mattress,Full,8 Inch,17,"2,697"
18-08-2024,B09KTFXX6L,2024-08-18,2024-08-18,"76,290",219,496,7,"1,189",3,507,"NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,4,730
07-09-2024,B09MR4B13C,2024-09-07,2024-09-07,"29,081",53,29,7,919,4,516,"NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,10,"1,290"
19-08-2024,B0B31VFJ6Q,2024-08-19,2024-08-19,"66,385",242,365,7,"1,396",4,796,"NapQueen 6"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,6 Inch,3,635
18-08-2024,B0B31VFJ6Q,2024-08-18,2024-08-18,"31,676",217,366,7,"1,504",1,199,"NapQueen 6"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,6 Inch,5,995
25-08-2024,B09MR2FY5D,2024-08-25,2024-08-25,"32,255",162,209,7,"1,326",13,"2,900","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,20,"4,360"
09-09-2024,B09KSXP3HN,2024-09-09,2024-09-09,"60,875",234,405,7,"1,326",28,"4,953","NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,15,"2,655"
26-08-2024,B0BRCYV77T,2024-08-26,2024-08-26,"5,628",64,32,7,861,59,"7,572","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,30,"3,837"
07-09-2024,B0BRCYV77T,2024-09-07,2024-09-07,"4,583",35,20,7,"1,166",8,"1,024","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,10,"1,280"
20-08-2024,B09MR3XT5G,2024-08-20,2024-08-20,"85,325",335,397,7,"1,290",29,"6,090","NapQueen 8"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,8 Inch,14,"2,940"
31-08-2024,B09KDZQJ6P,2024-08-31,2024-08-31,"27,341",142,127,7,990,2,256,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,7,882
29-08-2024,B09KDZQJ6P,2024-08-29,2024-08-29,"18,056",133,120,7,"1,056",6,768,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,1,128
12-09-2024,B09MR3XT5G,2024-09-12,2024-09-12,"74,868",432,454,6,"1,216",5,818,"NapQueen 8"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,8 Inch,15,"2,360"
15-08-2024,B09KTFXX6L,2024-08-15,2024-08-15,"75,327",170,378,6,"1,014",7,"1,183","NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,4,676
11-09-2024,B0BDRTZTGX,2024-09-11,2024-09-11,"17,393",62,33,6,523,22,"1,836","NapQueen 5"" Rainbow Pink Mattress for Kids, Twin",Kids Mattress,Mattress,Twin,5 Inch,18,"1,512"
18-08-2024,B09MR2FY5D,2024-08-18,2024-08-18,"31,067",163,239,6,"1,313",13,"2,977","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,24,"5,484"
22-08-2024,B0BRCXJRX6,2024-08-22,2024-08-22,"46,585",104,216,6,"1,135",3,600,"NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,4,800
04-09-2024,B0BRCYK4JK,2024-09-04,2024-09-04,"1,86,106",244,454,6,"1,116",8,"1,760","NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,15,"3,308"
10-09-2024,B0BDRTZTGX,2024-09-10,2024-09-10,"17,925",53,29,6,523,10,840,"NapQueen 5"" Rainbow Pink Mattress for Kids, Twin",Kids Mattress,Mattress,Twin,5 Inch,20,"1,668"
18-08-2024,B09KSXP3HN,2024-08-18,2024-08-18,"39,828",286,557,6,"1,105",9,"1,596","NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,18,"3,180"
27-08-2024,B0BRCYK4JK,2024-08-27,2024-08-27,"70,987",173,310,6,"1,157",6,"1,382","NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,7,"1,547"
29-08-2024,B09MR4B13C,2024-08-29,2024-08-29,"12,197",46,23,6,903,48,"5,896","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,16,"2,061"
10-09-2024,B09KSXP3HN,2024-09-10,2024-09-10,"56,013",162,290,6,"1,124",12,"2,148","NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,8,"1,432"
12-09-2024,B0BRCYV77T,2024-09-12,2024-09-12,"6,338",23,12,6,797,21,"2,685","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,19,"2,485"
17-08-2024,B09MR4Z3H8,2024-08-17,2024-08-17,"65,099",205,356,6,"1,354",3,657,"NapQueen 10"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,10 Inch,3,657
20-08-2024,B0BRCXQRC9,2024-08-20,2024-08-20,"5,139",19,45,5,718,8,"1,149","NapQueen Anula Green Tea 8"", Twin",Anula,Mattress,Twin,8 Inch,12,"1,723"
23-08-2024,B0BRCXJRX6,2024-08-23,2024-08-23,"46,269",115,217,5,"1,049",6,"1,200","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,4,800
09-09-2024,B0BRCXQRC9,2024-09-09,2024-09-09,"4,216",30,30,5,603,31,"3,607","NapQueen Anula Green Tea 8"", Twin",Anula,Mattress,Twin,8 Inch,14,"1,643"
30-08-2024,B09X1HV1NL,2024-08-30,2024-08-30,"3,146",125,93,5,503,3,240,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,6 Inch,3,240
08-09-2024,B0BRCXQMS5,2024-09-08,2024-09-08,"28,466",80,207,5,964,1,178,"NapQueen Anula Green Tea 12'', Twin-XL",Anula,Mattress,Twin XL,12 Inch,7,"1,463"
04-09-2024,B0BRCYV77T,2024-09-04,2024-09-04,"5,506",31,16,5,609,12,"1,535","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,11,"1,407"
21-08-2024,B0BRCXJRX6,2024-08-21,2024-08-21,"33,284",94,213,5,776,17,"3,400","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,6,"1,200"
07-09-2024,B09KTFXX6L,2024-09-07,2024-09-07,"75,195",218,386,5,804,2,278,"NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,-1,-139
11-09-2024,B09KSYL73R,2024-09-11,2024-09-11,"13,727",84,121,5,683,13,"1,685","NapQueen Elsa 8"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,8 Inch,3,387
09-09-2024,B0BRCXJRX6,2024-09-09,2024-09-09,"38,565",77,207,5,"1,188",7,"1,574","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,1,229
28-08-2024,B09KDZQJ6P,2024-08-28,2024-08-28,"13,871",132,116,5,659,1,128,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,5,640
27-08-2024,B0BRCXJRX6,2024-08-27,2024-08-27,"16,969",84,200,5,891,4,800,"NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,2,400
22-08-2024,B09MR2FY5D,2024-08-22,2024-08-22,"32,295",168,233,5,"1,042",13,"2,977","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,19,"4,351"
21-08-2024,B0B31VFJ6Q,2024-08-21,2024-08-21,"19,309",217,384,5,"1,055",3,597,"NapQueen 6"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,6 Inch,1,199
15-08-2024,B09MR2FY5D,2024-08-15,2024-08-15,"28,818",137,208,5,"1,074",16,"3,669","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,17,"3,893"
16-08-2024,B09MR4Z3H8,2024-08-16,2024-08-16,"78,403",199,345,5,"1,136",3,657,"NapQueen 10"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,10 Inch,3,657
17-08-2024,B09KTFXX6L,2024-08-17,2024-08-17,"82,218",249,564,5,930,7,"1,178","NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,5,845
30-08-2024,B0BRCYV77T,2024-08-30,2024-08-30,"15,145",60,29,5,777,14,"1,792","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,10,"1,280"
06-09-2024,B0BRCYV77T,2024-09-06,2024-09-06,"3,187",28,15,5,654,21,"2,688","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,15,"1,875"
30-08-2024,B0BRCYK4JK,2024-08-30,2024-08-30,"1,54,995",241,443,5,"1,105",7,"1,547","NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,8,"1,769"
18-08-2024,B0BRCXJRX6,2024-08-18,2024-08-18,"12,241",89,207,5,"1,000",8,"1,600","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,15,"3,000"
17-08-2024,B09MR2FY5D,2024-08-17,2024-08-17,"35,330",169,246,5,"1,116",7,"1,603","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,26,"5,954"
31-08-2024,B0BRCXJRX6,2024-08-31,2024-08-31,"34,368",82,208,5,881,2,400,"NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,3,600
29-08-2024,B0BRCXJRX6,2024-08-29,2024-08-29,"26,191",77,193,4,735,2,400,"NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,8,"1,600"
15-08-2024,B09MR4Z3H8,2024-08-15,2024-08-15,"84,869",202,353,4,817,2,438,"NapQueen 10"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,10 Inch,1,219
04-09-2024,B0BNKZ88Z5,2024-09-04,2024-09-04,"72,786",204,204,4,220,2,87,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,3,131
04-09-2024,B09KDZQJ6P,2024-09-04,2024-09-04,"8,896",47,32,4,625,2,256,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,4,523
03-09-2024,B09KDZQJ6P,2024-09-03,2024-09-03,"21,238",117,98,4,542,9,"1,138","NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,1,128
25-08-2024,B0BRCXJRX6,2024-08-25,2024-08-25,"61,598",114,218,4,913,8,"1,600","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,8,"1,600"
06-09-2024,B09MR4B13C,2024-09-06,2024-09-06,"30,835",64,34,4,555,12,"1,548","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,17,"2,193"
10-09-2024,B09MR4B13C,2024-09-10,2024-09-10,"22,203",27,14,4,516,18,"2,319","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,12,"1,548"
26-08-2024,B0BRCW2B64,2024-08-26,2024-08-26,"5,275",7,3,4,769,3,834,"NapQueen Anula Green Tea 12'', Queen",Anula,Mattress,Queen,12 Inch,4,"1,112"
06-09-2024,B09KSXP3HN,2024-09-06,2024-09-06,"69,412",223,394,4,766,34,"5,388","NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,10,"1,790"
07-09-2024,B09KSXP3HN,2024-09-07,2024-09-07,"61,798",272,471,4,646,5,851,"NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,4,762
17-08-2024,B09MR4B13C,2024-08-17,2024-08-17,"12,110",35,17,4,627,7,903,"NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,9,"1,161"
05-09-2024,B0BRCYK4JK,2024-09-05,2024-09-05,"1,97,377",241,450,4,855,11,"2,423","NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,1,221
21-08-2024,B09MR2FY5D,2024-08-21,2024-08-21,"36,986",165,237,4,954,16,"3,664","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,18,"4,122"
01-09-2024,B0BNKZ88Z5,2024-09-01,2024-09-01,"1,13,745",274,237,4,238,1,44,"NapQueen 3'' Swirl Gel Mattress Topper, Twin",Swirl Egg Shell,Mattress Topper,Twin,3 Inch,2,87
19-08-2024,B09KTFXX6L,2024-08-19,2024-08-19,"82,023",228,544,4,637,7,"1,183","NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,8,"1,337"
03-09-2024,B09MR4B13C,2024-09-03,2024-09-03,"32,717",51,24,4,567,42,"5,412","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,5,645
29-08-2024,B0BRCYK4JK,2024-08-29,2024-08-29,"1,04,633",243,456,4,876,3,663,"NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,4,884
27-08-2024,B09MR4B13C,2024-08-27,2024-08-27,"6,187",55,27,4,560,11,"1,419","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,8,"1,035"
26-08-2024,B09X1HV1NL,2024-08-26,2024-08-26,"2,465",39,26,4,409,1,94,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,6 Inch,1,80
17-08-2024,B0B31VFJ6Q,2024-08-17,2024-08-17,"37,519",220,361,4,888,1,199,"NapQueen 6"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,6 Inch,1,199
11-09-2024,B09KTFXX6L,2024-09-11,2024-09-11,"1,18,606",182,324,4,546,1,169,"NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,3,507
04-09-2024,B0BRCYQNSW,2024-09-04,2024-09-04,"27,362",164,113,4,375,21,"1,965","NapQueen Anula Green Tea 6'', Twin",Anula,Mattress,Twin,6 Inch,28,"2,624"
16-08-2024,B0BRCXJRX6,2024-08-16,2024-08-16,"15,866",82,202,4,800,14,"2,800","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,9,"1,800"
04-09-2024,B09MR4B13C,2024-09-04,2024-09-04,"30,740",60,30,4,626,10,"1,290","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,6,774
08-09-2024,B0BDRTZTGX,2024-09-08,2024-09-08,"8,336",46,25,4,336,9,756,"NapQueen 5"" Rainbow Pink Mattress for Kids, Twin",Kids Mattress,Mattress,Twin,5 Inch,13,"1,116"
19-08-2024,B09MR2FY5D,2024-08-19,2024-08-19,"29,337",158,233,4,775,50,"11,420","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,23,"5,261"
31-08-2024,B0BRCYV77T,2024-08-31,2024-08-31,"17,907",58,28,4,543,8,"1,021","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,15,"1,917"
05-09-2024,B09MR4B13C,2024-09-05,2024-09-05,"29,479",55,29,4,532,5,645,"NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,12,"1,548"
22-08-2024,B09KTFXX6L,2024-08-22,2024-08-22,"44,144",181,405,4,624,6,"1,014","NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,3,507
20-08-2024,B09MR2FY5D,2024-08-20,2024-08-20,"34,760",176,252,4,858,28,"6,406","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,10,"2,290"
16-08-2024,B09MR2FY5D,2024-08-16,2024-08-16,"34,593",158,234,3,778,12,"2,748","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,14,"3,206"
05-09-2024,B0BRCYV77T,2024-09-05,2024-09-05,"2,944",31,17,3,373,9,"1,152","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,17,"2,176"
11-09-2024,B09MR2FY5D,2024-09-11,2024-09-11,"25,170",73,58,3,679,8,"1,826","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,12,"2,721"
10-09-2024,B09MR56Q9N,2024-09-10,2024-09-10,"16,700",33,42,3,417,8,"1,582","NapQueen 12"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,12 Inch,3,604
04-09-2024,B0BRCXJRX6,2024-09-04,2024-09-04,"38,738",74,201,3,592,9,"1,800","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,4,887
16-08-2024,B0BNL3RDG4,2024-08-16,2024-08-16,"2,980",17,19,3,173,3,145,"NapQueen 3'' Green Tea Mattress Topper, Twin-XL",Green Tea,Mattress Topper,Twin XL,3 Inch,3,145
30-08-2024,B09MR2FY5D,2024-08-30,2024-08-30,"38,128",77,65,3,584,9,"1,962","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,14,"3,052"
26-08-2024,B0BRCXJRX6,2024-08-26,2024-08-26,"15,806",77,197,3,638,17,"3,400","NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,3,600
01-09-2024,B09MR2FY5D,2024-09-01,2024-09-01,"53,490",112,77,3,665,12,"2,616","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,20,"4,354"
22-08-2024,B0C9JLKFPZ,2024-08-22,2024-08-22,"4,564",32,51,3,550,3,558,"NapQueen Anula Green Tea 8'', Queen",Anula,Mattress,Queen,8 Inch,4,745
09-09-2024,B09MR2FY5D,2024-09-09,2024-09-09,"25,881",80,73,3,565,30,"6,942","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,6,"1,374"
19-08-2024,B0CY5QQ49F,2024-08-19,2024-08-19,"22,040",85,216,3,"1,281",11,"4,679",NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,5,"2,131"
15-08-2024,B09MR4B13C,2024-08-15,2024-08-15,"9,304",36,18,3,387,9,"1,161","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,9,"1,161"
12-09-2024,B09MR4Z3H8,2024-09-12,2024-09-12,"3,275",11,5,3,577,23,"4,277","NapQueen 10"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,10 Inch,30,"5,599"
28-08-2024,B09MR2FY5D,2024-08-28,2024-08-28,"19,231",68,69,3,676,13,"2,834","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,15,"3,270"
27-08-2024,B09MR2FY5D,2024-08-27,2024-08-27,"19,582",77,72,3,574,17,"3,717","NapQueen 10"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,10 Inch,15,"3,270"
21-08-2024,B09KSXP3HN,2024-08-21,2024-08-21,"92,424",258,523,3,616,18,"3,222","NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,2,556
01-09-2024,B09KDZQJ6P,2024-09-01,2024-09-01,"29,660",126,115,3,382,6,768,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,8 Inch,5,640
20-08-2024,B0CY5QQ49F,2024-08-20,2024-08-20,"19,427",61,162,3,"1,303",5,"2,131",NapQueen 14'' Isabella Hybrid Pillow Top King Mattress,Isabella Pillow Top,Mattress,King,14 Inch,1,426
26-08-2024,B0BRCYQNSW,2024-08-26,2024-08-26,"19,714",108,79,3,323,96,"8,956","NapQueen Anula Green Tea 6'', Twin",Anula,Mattress,Twin,6 Inch,48,"4,488"
08-09-2024,B0BRCYK4JK,2024-09-08,2024-09-08,"1,16,042",155,278,3,674,3,702,"NapQueen Anula Green Tea 12'', Full",Anula,Mattress,Full,12 Inch,2,559
20-08-2024,B0BNKZ6N9L,2024-08-20,2024-08-20,"18,807",94,127,3,140,3,127,"NapQueen 3'' 5-Zone Mattress Topper, Twin",5-Zone gel,Mattress Topper,Twin,3 Inch,4,169
21-08-2024,B0BRCYV77T,2024-08-21,2024-08-21,"2,931",38,19,3,496,16,"2,208","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,4,552
09-09-2024,B09MR4B13C,2024-09-09,2024-09-09,"24,537",47,26,3,431,33,"4,257","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,20,"2,577"
07-09-2024,B0BRCXJRX6,2024-09-07,2024-09-07,"48,212",74,208,3,596,3,687,"NapQueen Anula Green Tea 10'', Full",Anula,Mattress,Full,10 Inch,3,687
06-09-2024,B09KTFXX6L,2024-09-06,2024-09-06,"68,685",213,374,3,367,14,"1,976","NapQueen Elsa 6"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,6 Inch,-2,-248
23-08-2024,B0BRCYV77T,2024-08-23,2024-08-23,"3,885",49,25,3,335,30,"4,140","NapQueen Anula Green Tea 8'', Twin-XL",Anula,Mattress,Twin XL,8 Inch,22,"2,966"
10-09-2024,B0BRCXQMS5,2024-09-10,2024-09-10,"23,282",62,160,3,526,7,"1,463","NapQueen Anula Green Tea 12'', Twin-XL",Anula,Mattress,Twin XL,12 Inch,1,209
12-09-2024,B09KSXP3HN,2024-09-12,2024-09-12,"58,669",173,262,3,657,5,884,"NapQueen Elsa 8"" Innerspring Mattress, Queen",Innerspring,Mattress,Queen,8 Inch,6,"1,074"
12-09-2024,B09MR56Q9N,2024-09-12,2024-09-12,"12,832",33,42,3,508,5,983,"NapQueen 12"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,12 Inch,2,403
11-09-2024,B09MR4B13C,2024-09-11,2024-09-11,"19,783",30,16,3,392,17,"2,193","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,30,"3,867"
10-09-2024,B0BRCXQRC9,2024-09-10,2024-09-10,"4,932",23,23,3,344,9,"1,056","NapQueen Anula Green Tea 8"", Twin",Anula,Mattress,Twin,8 Inch,12,"1,408"
19-08-2024,B09MR4B13C,2024-08-19,2024-08-19,"9,349",29,15,3,409,26,"3,354","NapQueen 8"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,8 Inch,20,"2,580"
30-08-2024,B0BRCW2B64,2024-08-30,2024-08-30,"6,120",14,6,3,554,3,834,"NapQueen Anula Green Tea 12'', Queen",Anula,Mattress,Queen,12 Inch,3,834
